City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
465,Syamzha,RU,60.0158,41.0614,41.59,90,79,2.82,broken clouds
466,Riyadh,SA,24.6877,46.7219,82.45,15,0,0.0,clear sky
467,Phetchaburi,TH,12.9667,99.5833,86.11,63,87,4.14,overcast clouds
468,Bhanpuri,IN,21.1,80.9167,86.31,67,13,3.83,few clouds
469,Terryville,US,40.909,-73.0651,70.47,89,90,5.99,overcast clouds
470,San Luis,AR,-33.295,-66.3356,49.77,30,0,7.18,clear sky
471,Karpogory,RU,64.0019,44.4451,40.96,91,87,5.17,overcast clouds
472,Lyuban,BY,52.7985,28.0048,42.85,74,86,9.42,overcast clouds
473,Olinda,BR,-8.0089,-34.8553,78.53,73,40,8.05,scattered clouds
474,Coihaique,CL,-45.5752,-72.0662,42.75,81,100,5.75,light rain
475,Tahoua,NE,14.8888,5.2692,83.23,42,0,6.11,clear sky
476,Oeiras Do Para,BR,-2.0031,-49.8544,74.23,90,56,3.62,broken clouds
477,Arcachon,FR,44.5875,-1.0519,53.65,94,40,6.91,scattered clouds
478,Maceio,BR,-9.6658,-35.7353,74.64,94,0,2.3,clear sky
479,Myitkyina,MM,25.3833,97.4,81.0,83,100,1.43,overcast clouds
480,Mount Pleasant,US,32.7941,-79.8626,73.0,96,1,0.0,clear sky
481,Lasa,IT,46.6166,10.7002,58.08,98,100,6.04,overcast clouds
482,Ust-Tsilma,RU,65.441,52.1498,41.49,89,100,6.2,overcast clouds
483,Atambua,ID,-9.1061,124.8925,85.68,51,4,6.2,clear sky
484,Sabancuy,MX,18.9667,-91.1833,80.02,83,36,10.67,scattered clouds
485,Summerland,CA,49.5998,-119.6691,58.59,49,40,8.05,scattered clouds
486,Laje,BR,-10.1833,-40.9667,69.13,64,0,6.17,clear sky
487,Zhanakorgan,KZ,43.9098,67.2495,58.35,32,4,6.35,clear sky
488,Tura,IN,25.5198,90.2201,80.62,85,24,3.96,few clouds
489,Kez,RU,57.8979,53.7152,37.63,62,61,3.31,broken clouds
490,Garden City,US,42.3256,-83.331,67.26,97,90,5.75,thunderstorm
491,Ibra,OM,22.6906,58.5334,80.38,65,100,3.53,overcast clouds
492,Conceicao Do Araguaia,BR,-8.2578,-49.2647,76.55,71,68,4.16,broken clouds
493,Kununurra,AU,-15.7667,128.7333,102.18,12,7,5.75,clear sky
494,Voh,NC,-20.9667,164.7,80.1,65,34,10.36,scattered clouds
495,Portland,US,45.5234,-122.6762,60.78,86,20,1.01,few clouds
496,Ayan,RU,56.45,138.1667,44.35,44,20,18.12,few clouds
497,Hobyo,SO,5.3505,48.5268,81.46,75,84,14.45,broken clouds
498,Zyryanka,RU,65.75,150.85,32.23,58,93,13.42,overcast clouds
499,Gravdal,NO,68.1214,13.5031,60.69,63,75,25.32,moderate rain
500,Amapa,BR,1.0,-52.0,69.85,92,38,1.5,scattered clouds
501,Galesong,ID,-5.3166,119.3661,87.82,63,35,13.85,scattered clouds
502,Yar-Sale,RU,66.8333,70.8333,34.3,69,100,14.25,overcast clouds
503,Byron Bay,AU,-28.65,153.6167,93.31,43,5,12.59,clear sky
504,Tamiahua,MX,21.2667,-97.45,75.38,88,69,3.18,broken clouds
505,Igarka,RU,67.4667,86.5833,26.56,82,95,4.59,overcast clouds
506,Chenghai,CN,23.4632,116.768,89.51,48,20,6.71,few clouds
507,Abha,SA,18.2164,42.5053,62.42,55,0,0.0,clear sky
508,Gasa,PS,31.5,34.4667,71.58,63,10,4.25,clear sky
509,Jamshedpur,IN,22.8,86.1833,82.22,78,75,2.3,haze
510,Lavrentiya,RU,65.5833,-171.0,28.15,78,34,4.99,scattered clouds
511,San Carlos De Bariloche,AR,-41.1456,-71.3082,38.95,65,40,21.85,scattered clouds
512,Kotel,BG,42.8833,26.45,42.35,90,1,0.36,clear sky
513,Marabba,SD,12.35,32.1833,77.65,72,99,14.52,overcast clouds
514,George,ZA,-33.963,22.4617,45.95,93,20,8.05,few clouds
515,Yazoo City,US,32.8551,-90.4056,74.1,86,81,0.58,broken clouds
516,Himeji,JP,34.8167,134.7,85.95,62,22,5.97,few clouds
517,Brae,GB,60.3964,-1.353,51.71,82,94,25.08,overcast clouds
518,Dongsheng,CN,39.8161,109.9776,48.83,42,100,16.89,heavy intensity rain
519,De Aar,ZA,-30.6497,24.0123,42.1,62,0,11.7,clear sky
520,Miramar,US,25.9873,-80.2323,81.01,74,1,4.61,clear sky
521,Kyaikkami,MM,16.08,97.5675,83.19,75,64,2.95,broken clouds
522,Canyon,US,34.9803,-101.9188,63.52,62,21,9.15,few clouds
523,Santa Maria,BR,-29.6842,-53.8069,55.15,74,98,5.21,overcast clouds
524,Havelock,US,34.8791,-76.9013,75.94,78,80,6.38,broken clouds
525,Kirakira,SB,-10.4544,161.9205,82.56,79,87,4.47,overcast clouds
526,Standish,US,43.9831,-83.9589,66.31,98,100,8.9,moderate rain
527,Valparaiso,CL,-33.0393,-71.6273,51.44,71,0,0.0,clear sky
528,Pontes E Lacerda,BR,-15.2261,-59.3353,77.68,64,63,1.57,broken clouds
529,Destin,US,30.3935,-86.4958,78.76,84,40,0.0,scattered clouds
530,Zhigansk,RU,66.7697,123.3711,32.29,68,98,5.03,overcast clouds
531,Nyurba,RU,63.2842,118.3319,41.61,55,45,7.65,scattered clouds
532,Lagoa,PT,39.05,-27.9833,70.48,91,12,8.84,few clouds
533,Honiara,SB,-9.4333,159.95,82.69,82,80,3.33,heavy intensity rain
534,Gisborne,NZ,-38.6533,178.0042,66.94,88,100,8.1,light rain
535,San Borja,BO,-14.8167,-66.85,79.2,61,46,2.04,scattered clouds
536,Craig,US,40.5153,-107.5464,53.55,65,1,0.0,clear sky
537,Nelson Bay,AU,-32.7167,152.15,83.28,43,0,19.66,clear sky
538,Zemio,CF,5.0314,25.1361,68.92,90,81,1.23,broken clouds
539,Mocuba,MZ,-16.8392,36.9856,81.99,45,0,3.87,clear sky
540,Kushmurun,KZ,52.4503,64.6311,36.52,65,43,16.55,scattered clouds
541,Trairi,BR,-3.2778,-39.2689,78.75,77,15,13.82,few clouds
542,Bella Union,UY,-30.2752,-57.6007,46.98,69,49,7.67,scattered clouds
543,Roswell,US,34.0232,-84.3616,69.58,95,90,0.0,overcast clouds
544,Gambela,ET,8.25,34.5833,72.79,93,74,2.95,broken clouds
545,Ascension,US,30.2169,-90.9001,77.0,97,40,0.0,scattered clouds
546,Punto Fijo,VE,11.6956,-70.1996,82.11,78,40,24.67,scattered clouds
547,Benghazi,LY,32.1167,20.0667,70.48,64,0,5.86,clear sky
548,Aberdeen,GB,57.1437,-2.0981,49.21,93,63,4.61,broken clouds
549,Zambezi,ZM,-13.5432,23.1047,65.97,79,23,3.51,few clouds
550,Solin,HR,43.55,16.5,65.05,72,0,0.0,clear sky
551,Bilibino,RU,68.0546,166.4372,18.39,95,95,5.3,overcast clouds
552,Requena,ES,39.4883,-1.1004,52.72,76,2,6.6,clear sky
553,Axim,GH,4.8699,-2.2405,76.37,90,59,3.18,broken clouds
554,San Quintin,MX,30.4833,-115.95,72.64,65,100,5.19,overcast clouds
555,Anloga,GH,5.7947,0.8973,80.82,87,8,7.0,clear sky
556,Fairbanks,US,64.8378,-147.7164,34.61,94,90,5.75,light snow
557,Dunedin,NZ,-45.8742,170.5036,48.79,97,100,20.0,overcast clouds
558,Sapouy,BF,11.5544,-1.7736,73.15,80,47,4.94,scattered clouds
559,Jacareacanga,BR,-6.2222,-57.7528,74.59,77,52,1.14,broken clouds
560,Srednekolymsk,RU,67.45,153.6833,28.33,76,99,9.26,overcast clouds
561,Verkhnevilyuysk,RU,63.4453,120.3167,41.41,54,61,6.93,broken clouds
562,Lavumisa,SZ,-27.31,31.892,60.12,80,100,3.0,overcast clouds
563,Formosa Do Rio Preto,BR,-11.0483,-45.1931,73.69,42,31,2.86,scattered clouds
564,Xining,CN,36.6167,101.7667,44.37,80,100,4.99,light rain
565,Sabang,ID,5.8933,95.3214,81.91,72,20,12.03,few clouds
566,Kakching,IN,24.4833,93.9833,78.58,63,96,2.71,overcast clouds
567,Waipawa,NZ,-41.4122,175.5153,53.46,96,100,4.79,light rain
568,Gogrial,SS,8.5332,28.1004,73.49,87,88,2.37,overcast clouds
569,Morondava,MG,-20.2833,44.2833,79.54,68,1,2.73,clear sky
570,Bama,NG,11.5221,13.6856,75.97,52,86,3.0,overcast clouds
571,Plettenberg Bay,ZA,-34.0527,23.3716,51.48,76,17,6.11,few clouds
572,Kysyl-Syr,RU,63.8986,122.7617,40.32,51,84,5.86,broken clouds
573,Beloha,MG,-25.1667,45.05,74.12,67,61,6.11,broken clouds
574,Fort Nelson,CA,58.8053,-122.7002,38.79,41,1,6.91,clear sky
575,Pundaguitan,PH,6.3711,126.1689,82.56,79,100,20.45,overcast clouds
576,Tautira,PF,-17.7333,-149.15,77.02,75,23,7.61,few clouds
577,Te Anau,NZ,-45.4167,167.7167,54.21,78,82,2.8,broken clouds
578,Novyy Urengoy,RU,66.0833,76.6333,33.58,72,100,10.27,overcast clouds
579,Ola,RU,59.5833,151.2833,39.7,54,100,17.05,overcast clouds
580,Geraldton,AU,-28.7667,114.6,70.21,46,0,13.8,clear sky
581,Kalevala,RU,65.2,31.1667,45.09,85,92,12.21,overcast clouds
582,Gerardmer,FR,48.0735,6.8779,48.04,98,100,2.53,moderate rain
583,Merke,KZ,42.8728,73.1786,53.44,44,58,6.35,broken clouds
584,Ranong,TH,9.9658,98.6348,89.53,67,93,9.01,overcast clouds
585,Leshukonskoye,RU,64.8989,45.7622,43.39,90,95,6.38,overcast clouds
586,Sao Gabriel,BR,-30.3364,-54.32,50.86,72,89,9.91,overcast clouds
587,Madrid,ES,40.4165,-3.7026,54.21,77,0,3.44,clear sky
588,Key West,US,24.5557,-81.7826,84.2,72,1,6.91,clear sky
589,Karlskoga,SE,59.3267,14.5239,52.92,95,100,5.46,overcast clouds
590,Inirida,CO,3.8653,-67.9239,76.71,90,100,2.91,overcast clouds
591,West Wendover,US,40.7391,-114.0733,52.81,28,1,0.0,clear sky
592,Port Hardy,CA,50.6996,-127.4199,50.0,100,40,3.44,scattered clouds
593,Fort Frances,CA,48.5999,-93.4003,47.05,56,1,0.0,clear sky
594,Gannan,CN,47.9147,123.5031,54.95,48,4,6.98,clear sky
595,Kigoma,TZ,-4.8769,29.6267,72.19,83,0,0.0,clear sky
596,Moyobamba,PE,-6.05,-76.9667,64.99,99,66,1.12,broken clouds
597,Weligama,LK,5.9667,80.4167,83.89,72,98,10.09,overcast clouds
598,Marsh Harbour,BS,26.5412,-77.0636,80.24,70,22,11.61,few clouds
599,Kyren,RU,51.6828,102.1408,42.37,57,19,1.16,few clouds
600,Nongan,CN,44.382,125.1685,56.59,45,94,10.51,overcast clouds
601,Makat,KZ,47.6469,53.3463,54.18,50,87,10.51,overcast clouds
602,Dudinka,RU,69.4058,86.1778,29.61,94,100,9.51,overcast clouds
603,Wewak,PG,-3.5534,143.6268,84.06,75,100,5.91,overcast clouds
604,Lowestoft,GB,52.4752,1.7516,53.02,91,49,16.11,scattered clouds
605,Alofi,NU,-19.0595,-169.9187,76.89,83,90,14.97,light rain
606,Senekal,ZA,-28.3197,27.6208,49.01,73,0,14.38,clear sky
607,Kelo,TD,9.3086,15.8066,72.3,92,26,5.06,scattered clouds
608,Half Moon Bay,US,37.4636,-122.4286,75.02,58,1,0.0,clear sky
609,Murgab,TM,37.4966,61.9714,53.47,50,0,6.91,clear sky
610,Pascagoula,US,30.3658,-88.5561,77.04,96,90,0.0,overcast clouds
611,Arrah,IN,25.5667,84.6667,82.29,67,1,2.08,clear sky
612,Fredericksburg,US,38.3032,-77.4605,75.15,80,90,1.99,overcast clouds
613,Bjornevatn,NO,69.6672,29.9847,48.54,71,0,20.71,clear sky
614,Salina,US,38.8403,-97.6114,55.53,88,1,0.0,clear sky
615,Narasannapeta,IN,18.4167,84.05,86.41,69,58,3.83,broken clouds
616,Manuk Mangkaw,PH,4.8,119.85,82.04,69,100,3.09,overcast clouds
617,Odweyne,SO,9.4092,45.064,75.42,63,96,12.88,overcast clouds
618,Pacific Grove,US,36.6177,-121.9166,74.16,70,1,3.0,clear sky
619,Luzhou,CN,28.8724,105.4405,91.24,49,33,1.74,scattered clouds
620,Terney,RU,45.0503,136.6092,61.7,58,60,11.48,broken clouds
621,Bay Saint Louis,US,30.3088,-89.33,78.89,93,40,6.42,scattered clouds
622,Mackay,AU,-21.15,149.2,93.69,66,2,17.27,clear sky
623,Nishihara,JP,26.1842,127.7558,87.85,64,40,19.57,scattered clouds
624,Isangel,VU,-19.55,169.2667,84.31,79,75,4.61,broken clouds
625,Awbari,LY,26.5921,12.7805,72.27,38,2,7.56,clear sky
626,Clyde River,CA,70.4692,-68.5914,34.93,85,99,4.5,overcast clouds
627,Listvyanskiy,RU,54.4399,83.4984,33.19,97,100,6.71,overcast clouds
628,Oyama,JP,36.3,139.8,86.59,43,7,6.35,clear sky
629,Snasa,NO,64.2457,12.3778,54.81,61,91,11.81,overcast clouds
630,Halifax,CA,44.6453,-63.5724,51.01,90,93,5.75,overcast clouds
631,Roebourne,AU,-20.7833,117.1333,83.79,32,0,13.91,clear sky
632,Buala,SB,-8.145,159.5921,83.23,75,81,3.58,light rain
633,Karratha,AU,-20.7377,116.8463,82.76,33,0,13.82,clear sky
634,Borger,NL,52.9233,6.7931,51.96,91,100,12.62,overcast clouds
635,Wilmington,US,34.2257,-77.9447,76.91,87,1,3.44,clear sky
636,Orange Cove,US,36.6244,-119.3137,73.06,48,90,4.61,haze
637,Reyes,BO,-14.3167,-67.3833,77.85,64,46,2.66,scattered clouds
638,Yumen,CN,40.2833,97.2,55.22,29,82,13.51,broken clouds
639,Moranbah,AU,-22.0016,148.0466,99.23,15,0,13.04,clear sky
640,Linxia,CN,35.6003,103.2064,41.13,95,100,1.36,overcast clouds
641,Sadiqabad,PK,28.3062,70.1307,93.67,42,1,11.61,clear sky
642,Onega,RU,63.9061,38.1404,41.68,91,9,8.39,clear sky
643,Tanushimaru,JP,33.35,130.6833,92.1,28,41,2.51,scattered clouds
644,Shaunavon,CA,49.6501,-108.4181,49.78,28,1,3.62,clear sky
645,Gwanda,ZW,-20.9333,29.0,60.8,87,99,12.15,overcast clouds
646,Cidreira,BR,-30.1811,-50.2056,60.76,78,99,11.77,overcast clouds
647,Bestobe,KZ,52.4994,73.0975,32.7,95,100,18.92,light snow
648,Pampa,US,35.5362,-100.9599,68.95,67,1,8.05,clear sky
649,Baykit,RU,61.67,96.37,39.15,76,93,3.44,overcast clouds
650,Gamba,GA,-2.65,10.0,75.22,86,100,4.99,overcast clouds
651,Palora,EC,-1.7,-77.9333,63.73,97,61,3.56,broken clouds
652,Kayerkan,RU,69.3497,87.7602,26.71,92,100,8.79,overcast clouds
653,Praya,CV,14.9215,-23.5087,81.14,83,40,5.75,scattered clouds
654,Malakal,SS,9.5334,31.6605,73.24,90,99,3.8,overcast clouds
655,Antalaha,MG,-14.9003,50.2788,73.87,84,67,7.47,light rain
656,Port Keats,AU,-14.25,129.55,90.91,41,27,11.3,scattered clouds
657,Araguacu,BR,-12.9306,-49.8264,80.83,52,100,2.91,overcast clouds
658,Rivadavia,AR,-33.1905,-68.4608,46.87,22,0,4.29,clear sky
659,Livadiya,RU,42.8692,132.6764,62.2,74,100,11.9,overcast clouds
660,Morong,PH,14.5115,121.2393,88.92,73,100,12.97,light rain
661,Carutapera,BR,-1.195,-46.02,78.46,79,10,8.48,clear sky
662,Mascote,BR,-15.5631,-39.3025,68.09,99,20,2.39,few clouds
663,Hami,CN,42.8,93.45,57.47,21,1,3.6,clear sky
664,Genhe,CN,50.7833,121.5167,49.1,36,62,5.59,broken clouds
665,Petrokamenskoye,RU,57.716,60.6484,32.05,67,10,6.46,clear sky
666,Lima,PE,-12.0432,-77.0282,58.39,77,90,11.5,overcast clouds
667,Kudahuvadhoo,MV,2.6708,72.8944,84.02,74,36,15.68,scattered clouds
668,Kulhudhuffushi,MV,6.6221,73.07,81.93,80,100,16.78,overcast clouds
669,Yilan,TW,24.757,121.753,92.48,62,56,11.39,broken clouds
670,Oriximina,BR,-1.7656,-55.8661,75.24,89,77,4.38,broken clouds
671,Albury,AU,-36.0833,146.9167,57.15,94,75,10.36,broken clouds
672,Mastic Beach,US,40.7668,-72.8521,70.05,90,90,1.99,overcast clouds
673,Nantucket,US,41.2835,-70.0995,66.09,93,100,10.22,light rain
674,Doha,QA,25.2867,51.5333,91.38,66,0,11.5,clear sky
675,Hellvik,NO,59.9156,5.781,56.77,80,75,17.0,broken clouds
676,Awallan,PH,17.9244,121.913,84.24,76,100,4.52,moderate rain
677,Kristianstad,SE,56.0313,14.1524,55.54,95,40,4.61,scattered clouds
678,Plouzane,FR,48.3833,-4.6167,55.58,85,40,10.36,scattered clouds
679,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,59.16,37,100,6.96,overcast clouds
680,Marystown,CA,47.1666,-55.1483,47.86,100,47,8.99,scattered clouds
681,Ugoofaaru,MV,5.6667,73.0,82.63,78,63,16.69,broken clouds
682,Vestmannaeyjar,IS,63.4427,-20.2734,45.3,75,69,22.59,broken clouds
683,Phayao,TH,19.25,100.25,77.85,61,24,2.46,few clouds
684,Chelmza,PL,53.1846,18.6047,51.58,96,98,6.55,overcast clouds
685,Moyo,UG,3.6609,31.7247,66.54,92,10,1.34,light rain
686,Itaporanga,BR,-7.3044,-38.1503,74.16,71,0,5.23,clear sky
687,Pafos,CY,34.7667,32.4167,67.78,52,0,9.22,clear sky
688,Najran,SA,17.4924,44.1277,79.45,37,40,1.36,scattered clouds
689,Marsa Matruh,EG,31.3525,27.2453,68.2,60,40,5.75,scattered clouds
690,Cruzeiro,BR,-22.5761,-44.9628,70.57,98,85,4.32,light rain
691,Kuytun,RU,54.3419,101.5036,42.96,60,95,3.42,overcast clouds
692,Bam,IR,29.106,58.357,80.46,16,27,12.08,scattered clouds
693,Oksbol,DK,55.6268,8.2876,57.81,88,100,22.32,overcast clouds
694,Gardez,AF,33.5974,69.2259,63.39,22,0,2.24,clear sky
695,Villa Carlos Paz,AR,-31.4241,-64.4978,48.4,67,0,5.01,clear sky
696,Puerto Montt,CL,-41.4698,-72.9447,40.03,100,90,0.0,overcast clouds
697,Kerema,PG,-7.9631,145.7785,83.19,73,81,8.88,broken clouds
698,Rudbar,AF,30.15,62.6,66.49,18,0,14.05,clear sky
699,Mount Isa,AU,-20.7333,139.5,92.97,12,7,14.97,clear sky
700,Punta Alta,AR,-38.8759,-62.0736,47.26,54,2,9.6,clear sky
